id_evento;provincia;canton;parroquia;comunidad_barrio_sector;latitud;longitud;tipo_evento;causa;categoria_evento;fecha_evento;hora_del_evento;descripcion_del_evento;num_heridos;num_personas_desaparecidas;num_familias_afectadas;num_afectados_directamente;num_afectados_indirectamente;num_familias_damnificadas;num_personas_damnificadas;num_personas_evacuadas;num_personas_albergadas;num_personas_acojidas_por_familiares;num_personas_acojidas_por_otros_medios;personas_en_proceso_de_evacuacion;personas_resistidas_a_la_evacuacion;viviendas_afectadas;viviendas_destruidas;establecimientos_educativos_afectados;establecimientos_educativos_destruidos;centros_de_salud_afectados;centros_de_salud_destruidos;puentes_afectados;puentes_destruidos;bienes_publicos_afectados;bienes_publicos_destruidos;bienes_privados_afectados;bienes_privados_destruidos;vias_afectadas_m;cultivos_afectados_ha;cultivos_perdidos_ha;cobertura_vegetal_quemada_ha;animales_afectados;animales_muertos;fuente_del_evento;acciones;estado_evento;No. De personas afectadas;muertos_y_desaparecidos;num_personas_albergadas;num_personas_aph_rescate;nivel_evento;num_personas_impactadas;vias_afectadas_km
640;Tungurahua;Baños De Agua Santa;Lligua;Vía Baños-Lligua, sector Loma de los Vientos.;-1,38426974;-78,4509529;Deslizamiento;Lluvias;Época Lluviosa;22/7/2015;15:00:00;"Mediante llamada telefónica GAD Parroquial de Lligua Lic. Nelly Rivera informa que están incomunicados por los deslizamientos que hay en varios sectores, se desconoce la afectación.

Ing. Vinicio Almeida encargado de maquinaria del GAD Provincial de Tungurahua informa que maquinaria está trabajando en Capa Rosa, Arrayan y Loma de los Vientos. De igual forma comunica que la parroquia esta incomunicada, no se sabe el tiempo que se terminen las labores de limpieza ni la afectación.

No se reporta personas heridas ni viviendas afectadas, en estos nuevos deslizamientos.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lic. Nelly Rivera                        GAD PARROQUIAL LLIGUA                          Telf: 0983114837
               Ing. Vinicio Almeida                 GAD Provincial Tungurahua                             Telf: 0995657240
";"• GAD TUNGURAHUA: Tres excavadoras, dos volquetas, una motoniveladora, seis operadores y 10 trabajadores
• MTOP TUNGURAHUA: Una motoniveladora, un operador
";Inicial;1;1;1;1;Nivel 1;0;0,00
641;Tungurahua;Baños De Agua Santa;Río Verde;Barrio La Playa, Frente a Miramelindo;-1,40643091;-78,3159326;Deslizamiento;Lluvias;Época Lluviosa;22/7/2015;15:20:00;"Mediante llamada telefónica GAD Parroquial de Río Verde Edwin Serrano y Laura Cabrera informan a causa de lluvias se produce un deslizamiento de una quebrada en el sector antes mencionado, lo que produce el taponamiento de una alcantarilla la cual inunda la casa de la familia Reyes Chicaiza integradas por cuatro personas quienes son evacuados y están pernoctando en la casa de Polibio Aguagallo.

No se reporta personas heridas.
";0;0;1;4;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" Edwin Serrano          UGR GAD Parroquial Rio Verde                       Telf: 0958863687
               Laura Cabrera           Presidenta GAD Parroquial Rio Verde              Telf: 0988320541
";• UGR GAD PARROQUIAL RIO VERDE: Autoridad, un técnico y una camioneta.;Inicial;1;1;1;1;Nivel 1;4;0,00
642;Tungurahua;Baños De Agua Santa;Río Verde;San Jorge;-1,40533349;-78,3125575;Deslizamiento;Lluvias;Época Lluviosa;22/7/2015;15:20:00;"Mediante llamada telefónica GAD Parroquial de Río Verde Edwin Serrano y Laura Cabrera informan a causa de lluvias se produce un deslizamiento en el sector antes mencionado, afectando el restaurant propiedad de señor Alcides Sarabia, no se sabe la magnitud de los daños. No se reporta personas heridas.
";0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"Edwin Serrano          UGR GAD Parroquial Rio Verde                       Telf: 0958863687
               Laura Cabrera           Presidenta GAD Parroquial Rio Verde              Telf: 0988320541
";• UGR GAD PARROQUIAL RIO VERDE: Autoridad, un técnico y una camioneta.;Inicial;1;1;1;1;Nivel 1;3;0,00
643;Tungurahua;Baños De Agua Santa;Río Verde;Costado izquierdo pasando el puente de Rio Verde, vía al Corazón ingresando 5 minutos en vehículo.;-1,39087343;-78,304286;Aluvión (Flujos);Lluvias;Natural;22/7/2015;3:30:00;"Mediante informe EVIN comunican que el evento es de origen natural por fuertes las lluvias en la zona, se produce un aluvión cambiando el curso natural del río, cuyas aguas eran utilizadas para el llenado de piscinas pertenecientes a los señores Ciro Freire y familia, Eliseo Freire y familia, donde se tenía truchas, estas fueron afectadas en su totalidad, con la caída de material rocoso, lodo, y el taponamiento de la tubería que llevaba el agua a las piscinas.

Según información proporcionada por los señores Friere, se cuantifica la pérdida:
• Alevines 9.000.
• Truchas 21.000  entre medianas y grandes listas la venta; con un total de 30.000

La familia del señor Ciro Freire consta de 4 integrantes, su esposa y 2 hijos adolescentes.

Hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ing. Magdalena Espinoza          Técnico UPREA SGR                       Teléfono: 0999740165;• SGR CZ3 Ambato: Un técnico, un conductor, una camioneta. ;Inicial;1;1;1;1;Nivel 1;0;0,00
644;Tungurahua;Baños De Agua Santa;Río Verde;Cadenillas en la vía Baños- Puyo.;-1,40178865;-78,2950338;Deslizamiento;Lluvias;Época Lluviosa;23/7/2015;7:30:00;"SGR - ECU 911 Ambato informa que en el sector antes mencionado se produce un deslizamiento a causa de las intensas precipitaciones registradas en la zona, al momento Policía Nacional Baños se encuentra en el sector brindando seguridad, maquinaria del GAD Baños y de la Cía. Verdú, se encuentran culminando las tareas de limpieza, se desconoce exactamente el área afectada.

No hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;"Wimper Rivera                           SGR-ECU 911                                                   Teléf.: 3700738
                Ing. Richard Tibán                     Compañía Verdú                                       Teléf.: 0984466923
";PPNN: un patrullero, dos efectivos;Inicial;1;1;1;1;Nivel 1;0;0,03
645;Tungurahua;Baños De Agua Santa;Ulba;Quebrada Capairon ;-1,39298632;-78,3903899;Deslizamiento;Lluvias;Época Lluviosa;23/7/2015;20:30:00;"ECU 911 Ambato informan que en el sector antes mencionado a causa de las fuertes precipitaciones se produjo un deslizamiento, dicho flujo pone en riesgo a vivienda de la Sra. Delia Guevara donde conviven seis personas las cuales para evitar novedades se trasladan a la vivienda de un familiar de manera preventiva hasta que mejoren las condiciones climáticas, maquinaria de la Cía. VERDÚ junto a PPNN Baños se encuentran en el sector brindando seguridad y haciendo las tareas de limpieza dejando la vía expedita al tráfico vehicular. 



No hay reporte de personas o viviendas afectadas
";0;0;1;7;0;0;0;0;7;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;"Mauricio Mayorga                               Ecu-911                                           Teléfono: 023700738
               Sra. Rebeca Mosquera                  Tnt. Político ULBA                               Teléfono:0983188001
               Ing. Richard Tibán                                Cía. VERDU                                    Teléfono: 0984466923
 
";"• PPNN – Baños: un patrullero, dos efectivos 
• Cía – VERDÚN: una cargadora,  una volqueta, una cama baja ,una camioneta, cuatro trabajadores 
";Inicial;1;1;1;1;Nivel 1;7;0,30
646;Tungurahua;Baños De Agua Santa;Río Verde;Vía antigüa Baños Puyo ;-1,40086884;-78,2967409;Deslizamiento;Lluvias;Época Lluviosa;23/7/2015;9:30:00;"Mediante informe EVIN comunican; el evento es de origen natural por fuertes las lluvias en el sector, se produce un deslizamiento con presencia de un caudal de aguas lluvias en una pendiente aproximada de 80 grados con una distancia aproximada de 50 metros hacia abajo, afectando cultivos alrededor de 200 plantas de naranjilla del señor Carlos Tubón.

El evento afecta la antigua vía Baños Puyo, por lo que existe prohibición de circulación vehicular como medida preventiva ante nuevas precipitaciones, el Sr. Tubón no posee ingresos para adquirir alimentación, debido a la pérdida de cultivos de naranjilla, destinados para el comercio en los mercados de la localidad. 

Hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ing. Magdalena Espinoza          Técnico UPREA SGR                       Teléfono: 0999740165;• SGR CZ3 Ambato: Un técnico, un conductor, una camioneta. ;Inicial;1;1;1;1;Nivel 1;0;0,00
647;Tungurahua;Baños De Agua Santa;Ulba;Río Blanco. Ref. Manto de la Novia ;-1,39753015;-78,3803722;Deslizamiento;Desconocida;Natural;24/7/2015;18:15:00;"SGR-ECU 911 Ambato informó que en el sector antes mencionado por causas desconocidas se produjo un deslizamiento que obstaculizó parcialmente la vía, Policía Nacional  Baños colaboró brindando seguridad, maquinaria de la Cía. VERDÚ realizó los trabajos de limpieza dejando la vía expedita al tránsito vehicular, el área afectada fue de 10 mts aproximadamente con presencia de vegetación.

No hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;"Mauricio Mayorga                               Ecu-911                                           Teléfono: 023700738
                Ing. Richard Tibán                                Cía. VERDU                                        Teléfono: 0984466923
";"• POLICÍA NACIONAL BAÑOS: un patrullero, dos efectivos.   
• COMPAÑIA VERDÚ: Una cama baja, una volqueta, una gallineta, una camioneta, cuatro operadores, cuatro trabajadores
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,01
648;Tungurahua;Baños De Agua Santa;Baños De Agua Santa;Illuchi vía las Antenas.;-1,39257197;-78,4242904;Aluvión (Flujos);Lluvias;Natural;25/7/2015;18:30:00;"Mediante llamada telefónica el Tecnólogo Marcelo Espinel de la URG- GAD informa que el evento es de origen natural por fuertes las lluvias en la zona, se produce un taponamiento de una alcantarilla, se realizo labores de limpieza, adicional se hizo una zanja para evitar que el lodo y escombros bajen, maquinaria del GAD se retira del lugar, ya que existe poca visibilidad no se puede realizar labores de limpieza, se continuará con los trabajos mañana y que la Policía Nacional Baños controlará que no exista paso vehicular por la zona por prevención. 

Hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;Técnico Marcelo Espinel                 UGR-GAD Baños                            Teléfono: 0996434563;• POLICÍA NACIONAL BAÑOS: Un patrullero y dos efectivos. ;Inicial;1;1;1;1;Nivel 1;0;0,05
649;Tungurahua;Baños De Agua Santa;Ulba;Río Blanco, ref. En la vía Ecológica;-1,39645575;-78,3975073;Deslizamiento;Lluvias;Época Lluviosa;28/7/2015;9:30:00;"Ecu-911 informa en el sector antes mencionado debido a las lluvias registradas en el mismo se produce un deslizamiento de lodo y piedras en una vía antigua que ahora se la utiliza como camino ecológico, el deslizamiento obstruye completamente la vía, GAD Baños indica que los trabajos se van a realizar el día de mañana ya que la maquinaria se encuentra en otro sitio y va a ser imposible acudir hoy. Se desconoce hasta el momento el área afectada.

Hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;Karen Valencia                         ECU-911                                          ;"28/07/2015
• POLICÍA NACIONAL BAÑOS: Un patrullero y dos efectivos. 
";Inicial;1;1;1;1;Nivel 1;0;0,01
650;Tungurahua;Baños De Agua Santa;Río Verde;Cadenillas en la vía Baños- Puyo.;-1,39960869;-78,2933033;Deslizamiento;Lluvias;Época Lluviosa;30/7/2015;4:50:00;"ECU 911 Ambato personal de despacho informó que en el sector antes mencionado a causa de las fuertes precipitaciones se produjo un deslizamiento que afectó un carril de la vía con presencia de rocas y vegetación, vía que conduce Baños - Puyo, CÍA. VERDU realizó los trabajos  de limpieza de la vía dejándola expedita al tránsito vehicular, adicional informa que el área afectada 20 metros lineales.  

No hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;"Personal de despacho              SGR-ECU 911                            Teléf.: 3700738
Tec. Marcelo Espinel                 UGR GAD Baños                          Teléf.: 0996434563
 Ing. Richard Tibán                     Compañía VERDÚ                        Teléf.: 0984466923
";"• CÍA. VERDÚ: Una retroexcavadora, una cama baja, dos operadores, cuatro trabajadores.
• POLICÍA NACIONAL BAÑOS: Un patrullero, dos efectivos.
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,02
651;Tungurahua;Baños De Agua Santa;Baños De Agua Santa;Hidroagoyán en la vía Baños - Puyo.;-1,39256135;-78,4146546;Deslizamiento;Lluvias;Época Lluviosa;30/7/2015;5:30:00;"SGR-ECU 911 Ambato informó que en el sector antes mencionado a causa de las fuertes precipitaciones se produjo un deslizamiento que afectó los dos carriles de la vía con presencia de lodo y vegetación, CÍA. VERDU realizó los trabajos  de limpieza de la vía dejándola expedita al tránsito vehicular, adicional informa que el área afectada 25 metros lineales, adicional informa que continúan las lluvias en el sector y el lugar se encuentra propenso a nuevos deslizamientos.   

No hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;"Wimper Rivera                           SGR-ECU 911                                                   Teléf.: 3700738
 Tec. Marcelo Espinel                 UGR GAD Baños                                            Teléf.: 0996434563
 Ing. Richard Tibán                     Compañía VERDÚ                                             Teléf.: 0984466923
";"• COMPAÑÍA VERDÚ: Una pala cargadora, una retroexcavadora, una volqueta, una cama baja, cuatro operadores.
• POLICÍA NACIONAL BAÑOS: Un patrullero, dos efectivos.
• UGR- BAÑOS: Un técnico, un conductor, una camioneta. 
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,03
652;Tungurahua;Baños De Agua Santa;Río Verde;Cadenilla vía Baños Puyo;-1,40327937;-78,302458;Deslizamiento;Lluvias;Época Lluviosa;30/7/2015;14:20:00;"ECU-911 y Cía VERDU informan que en el sector antes mencionado, producto de las lluvias registradas en el sector se produce un deslizamiento que cubre parcialmente la vía, Cía VERDU realizó los trabajos de limpieza de la misma dejándola expedita al tránsito vehicular, el área afectada fue de 10 metros de lodo piedras y ramas.

Hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;"Ing. Richard Tibán                     Compañía VERDU                          Teléfono: 0984466923
               Mauricio Mayorga                     SGR-ECU-911                                 Teléfono: 033700738
";"• Compañía VERDU: Una retroexcavadora, una cama baja, dos operadores, cuatro trabajadores.
• POLICÍA NACIONAL BAÑOS: Un patrullero y dos efectivos. 
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,01
653;Tungurahua;Baños De Agua Santa;Ulba;Vizcaya, Vía Baños-Vizcaya.;-1,36822766;-78,4019319;Deslizamiento;Lluvias;Época Lluviosa;30/7/2015;13:15:00;"ECU-911 y UGR GAD Baños informa que debido a las fuertes lluvias registradas en la madrugada de hoy se produce un deslizamiento que afecta totalmente la vía en aproximadamente 100 metros de largo, producto del mismo resultan afectadas piscinas de truchas del sector. Se solicita al MAGAP realizar un informe técnico para cuantificar los daños. 

No hay reporte de personas o viviendas afectadas.
";0;0;1;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Técnico Marcelo Espinel                     UGR GAD Baños                             Teléf.: 0996434563
                Mauricio Mayorga                               SGR ECU-911                                  Teléf.: 033700738 
";"• GAD Baños: Una pala cargadora, un operador, un ayudante.
• UGR  GAD Baños: Dos técnicos, una camioneta.
• CB Baños: Una unidad de rescate, tres efectivos.
• PPNN Baños: Un patrullero, dos efectivos.
";Inicial;1;1;1;1;Nivel 1;13;0,00
654;Tungurahua;Baños De Agua Santa;Río Verde;Pasando el primer túnel por la cascada Machay;-1,40157682;-78,299389;Deslizamiento;Lluvias;Época Lluviosa;30/7/2015;22:35:00;"ECU-911 informó que debido a las lluvias registradas en el sector se produce un deslizamiento que afecta totalmente la vía, debido a que es una roca de gran tamaño es necesario dinamitarla para dejar la vía expedita al tránsito. Cía VERDU realiza la remoción de la roca dejándola libre al tránsito vehicular. El área afectada fue de 20 metros.

No hay reporte de personas o viviendas afectadas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ing. Richard Tibán                      Cía VERDU                             Teléfono: 0984466923
               Tec. Marcelo Espinel                 UGR Baños                            Teléfono: 0996434563
";"• GAD Baños: Un técnico, un conductor, una camioneta.
• Cía VERDU: Una retroexcavadora, una pala frontal, una volqueta, una camioneta, tres operadores, un conductor.
• PPNN Baños: Un patrullero, dos efectivos
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,00
